time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider
2016-03-28T22:28:37Z,30.710616,-96.467906,99.7,6,132.600006,0.257222,8,gps
2016-03-28T22:28:38Z,30.710624,-96.467897,102.1,4,132.600006,0.565889,7,gps
2016-03-28T22:28:39Z,30.710629,-96.467888,102.5,4,132.600006,0.617333,6,gps
2016-03-28T22:28:40Z,30.710638,-96.467883,102.4,4,132.600006,0.514444,6,gps
2016-03-28T22:28:41Z,30.710646,-96.467881,102.8,4,132.600006,0.360111,6,gps
2016-03-28T22:28:42Z,30.710648,-96.467878,102.8,4,132.600006,0.360111,6,gps
2016-03-28T22:28:43Z,30.710654,-96.467872,103.3,6,132.600006,0.411556,6,gps
2016-03-28T22:28:44Z,30.71066,-96.467863,102.8,4,132.600006,0.565889,5,gps
2016-03-28T22:28:45Z,30.710659,-96.467857,102.7,6,132.600006,0.565889,5,gps
2016-03-28T22:28:46Z,30.710656,-96.467849,103,6,132.600006,0.514444,7,gps
2016-03-28T22:28:47Z,30.710652,-96.467848,102.5,4,132.600006,0.617333,11,gps
2016-03-28T22:28:48Z,30.710646,-96.467853,103.1,6,132.600006,0.514444,9,gps
2016-03-28T22:28:49Z,30.710642,-96.467857,102.7,6,132.600006,0.360111,9,gps
2016-03-28T22:28:50Z,30.710639,-96.467858,102.8,6,132.600006,0.360111,9,gps
2016-03-28T22:28:51Z,30.710643,-96.467861,102.6,6,132.600006,0.257222,11,gps
2016-03-28T22:28:52Z,30.710653,-96.467861,102.2,4,132.600006,0,12,gps
2016-03-28T22:28:53Z,30.710661,-96.467864,102.2,4,132.600006,0,12,gps
2016-03-28T22:28:54Z,30.710664,-96.467865,102.2,4,132.600006,0,11,gps
2016-03-28T22:28:55Z,30.710666,-96.467866,102.1,4,132.600006,0,11,gps
2016-03-28T22:28:56Z,30.710666,-96.467867,102.2,4,132.600006,0,11,gps
2016-03-28T22:28:57Z,30.710663,-96.467867,102.4,3,132.600006,0,13,gps
2016-03-28T22:28:58Z,30.710661,-96.467867,102.4,3,132.600006,0,13,gps
2016-03-28T22:28:59Z,30.710661,-96.467868,102.6,3,132.600006,0,13,gps
2016-03-28T22:29:00Z,30.71066,-96.467869,102.6,3,132.600006,0,13,gps
2016-03-28T22:29:01Z,30.71066,-96.467869,102.6,3,132.600006,0,13,gps
2016-03-28T22:29:02Z,30.71066,-96.467869,102.6,3,132.600006,0,13,gps
2016-03-28T22:29:03Z,30.710659,-96.46787,102.5,3,132.600006,0,13,gps
2016-03-28T22:29:04Z,30.710659,-96.467869,102.5,3,132.600006,0,13,gps
2016-03-28T22:29:06Z,30.71066,-96.46787,102.6,3,132.600006,0,13,gps
2016-03-28T22:29:07Z,30.71066,-96.46787,102.5,3,132.600006,0,10,gps
2016-03-28T22:29:08Z,30.71066,-96.467871,102.6,3,132.600006,0,10,gps
2016-03-28T22:29:09Z,30.710659,-96.467871,102.5,4,132.600006,0,8,gps
2016-03-28T22:29:10Z,30.710659,-96.467873,102.6,4,132.600006,0,9,gps
2016-03-28T22:29:11Z,30.710659,-96.467873,102.6,4,132.600006,0,9,gps
2016-03-28T22:29:12Z,30.710658,-96.467873,102.6,4,132.600006,0,9,gps
2016-03-28T22:29:13Z,30.710658,-96.467873,102.6,4,132.600006,0,8,gps
2016-03-28T22:29:14Z,30.710658,-96.467873,102.6,4,132.600006,0,8,gps
2016-03-28T22:29:15Z,30.710658,-96.467874,102.6,4,132.600006,0,8,gps
2016-03-28T22:29:16Z,30.710657,-96.467873,102.6,4,132.600006,0,9,gps
2016-03-28T22:29:17Z,30.710657,-96.467874,102.6,3,132.600006,0,9,gps
2016-03-28T22:29:18Z,30.710656,-96.467873,102.6,4,132.600006,0,7,gps
2016-03-28T22:29:19Z,30.710656,-96.467873,102.6,6,132.600006,0,5,gps
2016-03-28T22:29:20Z,30.710656,-96.467873,102.5,4,132.600006,0,7,gps
2016-03-28T22:29:21Z,30.710656,-96.467873,102.6,4,132.600006,0,8,gps
2016-03-28T22:29:22Z,30.710656,-96.467872,102.5,4,132.600006,0,7,gps
